sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121131239,Array,System,2023-09-23,53.6543163895338,,3619711450.449219,1942131434.012207,Array2
20231121131239,Array,System,2023-09-24,53.69035037009997,,3619711450.449219,1943435760.132813,Array2
20231121131239,Array,System,2023-09-25,53.7031502148429,,3619711450.449219,1943899077.578613,Array2
20231121131239,Array,System,2023-09-26,54.0727545591021,,3619711450.449219,1957277688.349121,Array2
20231121131239,Array,System,2023-09-27,54.08988387836281,,3619711450.449219,1957897720.279785,Array2
20231121131239,Array,System,2023-09-28,53.785486220435175,,3619711450.449219,1946879403.400879,Array2
20231121131239,Array,System,2023-09-29,53.66520716528028,,3619711450.449219,1942525648.668945,Array2
20231121131239,Array,System,2023-09-30,53.3046912455452,,3619711450.449219,1929476012.641602,Array2
20231121131239,Array,System,2023-10-01,53.17132158820133,,3619711450.449219,1924648415.883301,Array2
20231121131239,Array,System,2023-10-02,53.1104407295666,,3619711450.449219,1922444704.472168,Array2
20231121131239,Array,System,2023-10-03,53.44501411820745,,3619711450.449219,1934555295.730957,Array2
20231121131239,Array,System,2023-10-04,53.33572090030313,,3619711450.449219,1930599196.60791,Array2
20231121131239,Array,System,2023-10-05,53.43118566956404,,3619711450.449219,1934054745.791992,Array2
20231121131239,Array,System,2023-10-06,53.26251848487165,,3619711450.449219,1927949480.394531,Array2
20231121131239,Array,System,2023-10-07,53.053260706635626,,3619711450.449219,1920374952.634766,Array2
20231121131239,Array,System,2023-10-08,52.936118809535735,,3619711450.449219,1916134753.972168,Array2
20231121131239,Array,System,2023-10-09,52.82321165613132,,3619711450.449219,1912047840.812012,Array2
20231121131239,Array,System,2023-10-10,52.80752419572034,,3619711450.449219,1911480000.011231,Array2
20231121131239,Array,System,2023-10-11,52.84557987665482,,3619711450.449219,1912857505.851563,Array2
20231121131239,Array,System,2023-10-12,52.97160287863051,,3619711450.449219,1917419174.884277,Array2
20231121131239,Array,System,2023-10-13,52.91814612572238,,3619711450.449219,1915484194.678223,Array2
20231121131239,Array,System,2023-10-14,53.03334039141095,,3619711450.449219,1919653894.703613,Array2
20231121131239,Array,System,2023-10-15,53.10699265334902,,3619711450.449219,1922319894.0625,Array2
20231121131239,Array,System,2023-10-16,53.04047754903402,,3619711450.449219,1919912239.215332,Array2
20231121131239,Array,System,2023-10-17,53.10372201309587,,3619711450.449219,1922201506.322754,Array2
20231121131239,Array,System,2023-10-18,53.16695236243844,,3619711450.449219,1924490262.518066,Array2
20231121131239,Array,System,2023-10-19,53.285591863778095,,3619711450.449219,1928784670.132813,Array2
20231121131239,Array,System,2023-10-20,53.33427349874967,,3619711450.449219,1930546804.848145,Array2
20231121131239,Array,System,2023-10-21,53.43403038884083,,3619711450.449219,1934157716.421387,Array2
20231121131239,Array,System,2023-10-22,53.472303026732455,,3619711450.449219,1935543075.477539,Array2
20231121131239,Array,System,2023-10-23,53.46427546428319,,3619711450.449219,1935252500.880371,Array2
20231121131239,Array,System,2023-10-24,53.48808338928763,,3619711450.449219,1936114279.067871,Array2
20231121131239,Array,System,2023-10-25,53.512933670448696,,3619711450.449219,1937013787.540527,Array2
20231121131239,Array,System,2023-10-26,53.62759756110158,,3619711450.449219,1941164289.52002,Array2
20231121131239,Array,System,2023-10-27,53.9647139927071,,3619711450.449219,1953366931.596191,Array2
20231121131239,Array,System,2023-10-28,51.97886805551412,,3619711450.449219,1881485038.819336,Array2
20231121131239,Array,System,2023-10-29,52.00048338083694,,3619711450.449219,1882267451.225098,Array2
20231121131239,Array,System,2023-10-30,51.98607929412688,,3619711450.449219,1881746064.849121,Array2
20231121131239,Array,System,2023-10-31,51.98711361180502,,3619711450.449219,1881783504.164551,Array2
20231121131239,Array,System,2023-11-01,51.99142816323129,,3619711450.449219,1881939678.476563,Array2
20231121131239,Array,System,2023-11-02,52.03543019584069,,3619711450.449219,1883532425.089356,Array2
20231121131239,Array,System,2023-11-03,52.03065155441775,,3619711450.449219,1883359452.058594,Array2
20231121131239,Array,System,2023-11-04,52.048465705464345,,3619711450.449219,1884004272.923828,Array2
20231121131239,Array,System,2023-11-05,52.08866126435009,,3619711450.449219,1885459236.171387,Array2
20231121131239,Array,System,2023-11-06,52.08134965693485,,3619711450.449219,1885194577.080566,Array2
20231121131239,Array,System,2023-11-07,52.087312467899885,,3619711450.449219,1885410413.631836,Array2
20231121131239,Array,System,2023-11-08,54.36580547833719,,3619711450.449219,1967885286.02832,Array2
20231121131239,Array,System,2023-11-09,54.8601813571178,,3619711450.449219,1985780266.320801,Array2
20231121131239,Array,System,2023-11-10,55.67935659266353,,3619711450.449219,2015432046.121094,Array2
20231121131239,Array,System,2023-11-11,55.68930113264335,,3619711450.449219,2015792009.773438,Array2
20231121131239,Array,System,2023-11-12,55.56206444084905,,3619711450.449219,2011186408.671387,Array2
20231121131239,Array,System,2023-11-13,55.42012177295235,,3619711450.449219,2006048493.668457,Array2
20231121131239,Array,System,2023-11-14,55.38773029442763,,3619711450.449219,2004876015.611328,Array2
20231121131239,Array,System,2023-11-15,55.26387346307215,,3619711450.449219,2000392755.70459,Array2
20231121131239,Array,System,2023-11-16,55.4218282521266,,3619711450.449219,2006110263.290527,Array2
20231121131239,Array,System,2023-11-17,55.35523058231288,,3619711450.449219,2003699619.810547,Array2
20231121131239,Array,System,2023-11-18,55.35664463707521,,3619711450.449219,2003750804.512695,Array2
20231121131239,Array,System,2023-11-19,55.34020777876676,,3619711450.449219,2003155837.67041,Array2
20231121131239,Array,System,2023-11-20,55.31362741929337,,3619711450.449219,2002193705.354981,Array2
20231121131239,Array,System,2023-11-21,55.45425417554233,,3619711450.449219,2007283988.15332,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-22,32.26927297715139,1309671424.0,1809855725.224609,584027284.465332,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-23,32.66443081445914,1342177280.0,1809855725.224609,591179071.20752,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-24,32.873155008019936,1342177280.0,1809855725.224609,594956677.974609,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-25,35.01965462217403,1342177280.0,1809855725.224609,633805224.133301,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-26,35.149389570351495,1342177280.0,1809855725.224609,636153239.520508,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-27,35.290478565904166,1342177280.0,1809855725.224609,638706746.78418,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-28,35.4024050583321,1342177280.0,1809855725.224609,640732454.81543,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-29,35.44425662101541,1342177280.0,1809855725.224609,641489907.71875,Array2
20231121131239,Storage Pool,StoragePool001,2022-11-30,35.3768105515959,1342177280.0,1809855725.224609,640269231.169922,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-01,35.33310548114732,1342177280.0,1809855725.224609,639478232.450195,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-02,35.424612478704965,1342177280.0,1809855725.224609,641134377.084473,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-03,35.43412113592285,1342177280.0,1809855725.224609,641306470.061523,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-04,35.26274845900939,1342177280.0,1809855725.224609,638204871.856934,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-05,35.156576858599834,1342177280.0,1809855725.224609,636283319.068359,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-06,35.151551822323704,1342177280.0,1809855725.224609,636192373.161621,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-07,35.20170847531058,1342177280.0,1809855725.224609,637100136.217285,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-08,35.344402424280496,1342177280.0,1809855725.224609,639682690.822266,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-09,35.4087455767365,1342177280.0,1809855725.224609,640847209.050781,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-10,36.08116112364092,1342177280.0,1809855725.224609,653016960.323731,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-11,36.2087155323635,1342177280.0,1809855725.224609,655325511.092773,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-12,36.17923856774679,1342177280.0,1809855725.224609,654792020.561035,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-13,36.17863545893199,1342177280.0,1809855725.224609,654781105.161621,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-14,36.53023817205467,1342177280.0,1809855725.224609,661144606.995117,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-15,36.97650082969202,1342177280.0,1809855725.224609,669221317.253906,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-16,37.76040219470846,1342177280.0,1809855725.224609,683408800.98877,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-17,37.94481804189649,1342177280.0,1809855725.224609,686746461.757324,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-18,37.983672048872094,1342177280.0,1809855725.224609,687449663.227051,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-19,38.02544007303148,1342177280.0,1809855725.224609,688205604.203613,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-20,38.06152797530065,1342177280.0,1809855725.224609,688858743.168945,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-21,38.11596283853528,1358954496.0,1809855725.224609,689843935.657715,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-22,37.79879289507701,1363148800.0,1809855725.224609,684103617.277344,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-23,37.58791265366521,1363148800.0,1809855725.224609,680286989.154785,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-24,37.189301890378665,1368391680.0,1809855725.224609,673072709.434082,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-25,36.86105367836344,1368391680.0,1809855725.224609,667131890.375977,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-26,36.63467711023669,1368391680.0,1809855725.224609,663034801.097168,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-27,36.222634441280434,1368391680.0,1809855725.224609,655577423.262695,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-28,36.74687499855296,1368391680.0,1809855725.224609,665065421.002441,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-29,37.29748602166378,1368391680.0,1809855725.224609,675030686.12793,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-30,37.33651773938504,1368391680.0,1809855725.224609,675737103.905762,Array2
20231121131239,Storage Pool,StoragePool001,2022-12-31,37.31268654176953,1368391680.0,1809855725.224609,675305793.611328,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-01,37.26099888881184,1368391680.0,1809855725.224609,674370321.665039,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-02,37.21005748242728,1368391680.0,1809855725.224609,673448355.705078,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-03,37.19895048847653,1368391680.0,1809855725.224609,673247335.13916,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-04,37.086984791600685,1368391680.0,1809855725.224609,671220917.563965,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-05,37.03745725840968,1368391680.0,1809855725.224609,670324540.668945,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-06,37.04096433442846,1368391680.0,1809855725.224609,670388013.685059,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-07,37.05722891681938,1368391680.0,1809855725.224609,670682379.160645,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-08,37.07695182552459,1368391680.0,1809855725.224609,671039335.353027,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-09,37.09475456377336,1368391680.0,1809855725.224609,671361539.230469,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-10,37.08815448393344,1368391680.0,1809855725.224609,671242087.307617,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-11,36.95723897981016,1368391680.0,1809855725.224609,668872705.561035,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-12,36.89095533900132,1373634560.0,1809855725.224609,667673067.292969,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-13,37.01877072132197,1373634560.0,1809855725.224609,669986341.307617,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-14,36.76882243381196,1373634560.0,1809855725.224609,665462637.916016,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-15,36.565719106565645,1373634560.0,1809855725.224609,661786760.719727,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-16,36.41066151937633,1373634560.0,1809855725.224609,658980442.100586,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-17,36.29587599688236,1373634560.0,1809855725.224609,656902989.75,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-18,36.1252203240684,1373634560.0,1809855725.224609,653814368.285156,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-19,36.12507202781447,1373634560.0,1809855725.224609,653811684.336914,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-20,36.15438538054109,1373634560.0,1809855725.224609,654342213.729492,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-21,35.68342722553246,1373634560.0,1809855725.224609,645818550.597656,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-22,32.90488824591009,1373634560.0,1809855725.224609,595531003.797363,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-23,32.449184676306075,1373634560.0,1809855725.224609,587283426.652832,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-24,32.57083599390781,1232076800.0,1809855725.224609,589485139.989258,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-25,32.652727216496004,1232076800.0,1809855725.224609,590967252.969727,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-26,32.01720296236213,1232076800.0,1809855725.224609,579465180.871094,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-27,27.51687162896836,1095761920.0,1809855725.224609,498015676.57959,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-28,28.732680422262764,1095761920.0,1809855725.224609,520020061.632813,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-29,28.569576041806823,1095761920.0,1809855725.224609,517068107.665039,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-30,28.344476012841067,1095761920.0,1809855725.224609,512994121.90332,Array2
20231121131239,Storage Pool,StoragePool001,2023-01-31,25.67933075699208,1012924416.0,1809855725.224609,464758837.904785,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-01,25.523410527826528,1012924416.0,1809855725.224609,461936906.710449,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-02,26.03150455953299,996147200.0,1809855725.224609,471132675.632813,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-03,26.146073313545173,962592768.0,1809855725.224609,473206204.786621,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-04,26.04402637887464,962592768.0,1809855725.224609,471359302.49707,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-05,25.936607812459528,962592768.0,1809855725.224609,469415181.422852,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-06,25.776722269836306,962592768.0,1809855725.224609,466521483.775879,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-07,25.726735299665418,962592768.0,1809855725.224609,465616791.734375,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-08,25.62221219119188,962592768.0,1809855725.224609,463725074.271484,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-09,25.53446481268656,962592768.0,1809855725.224609,462136973.317871,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-10,25.44796285401952,962592768.0,1809855725.224609,460571412.666504,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-11,25.345849326830123,962592768.0,1809855725.224609,458723305.148438,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-12,25.235289089715,962592768.0,1809855725.224609,456722324.367188,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-13,25.1711387338875,962592768.0,1809855725.224609,455561295.479492,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-14,25.044167402924263,962592768.0,1809855725.224609,453263297.57666,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-15,25.492584917558847,962592768.0,1809855725.224609,461379007.638184,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-16,25.5038075922116,967835648.0,1809855725.224609,461582121.85791,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-17,25.82447902889403,967835648.0,1809855725.224609,467385812.213867,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-18,25.7009199635122,967835648.0,1809855725.224609,465149571.39502,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-19,25.75081000104936,967835648.0,1809855725.224609,466052509.095703,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-20,25.796331457055626,967835648.0,1809855725.224609,466876381.773438,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-21,25.689791126055777,967835648.0,1809855725.224609,464948155.493164,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-22,25.557823371141136,967835648.0,1809855725.224609,462559729.525391,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-23,25.38873044075504,967835648.0,1809855725.224609,459499391.443848,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-24,25.179554959063903,967835648.0,1809855725.224609,455713617.012695,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-25,25.04679337144963,967835648.0,1809855725.224609,453310823.818359,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-26,24.976521372895487,967835648.0,1809855725.224609,452039002.029297,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-27,24.985004721888505,967835648.0,1809855725.224609,452192538.406738,Array2
20231121131239,Storage Pool,StoragePool001,2023-02-28,24.994196493469044,967835648.0,1809855725.224609,452358896.210938,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-01,25.00964499132732,967835648.0,1809855725.224609,452638491.733887,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-02,25.01576471951516,967835648.0,1809855725.224609,452749249.984863,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-03,24.900959967809104,967835648.0,1809855725.224609,450671449.613281,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-04,24.787956136857595,967835648.0,1809855725.224609,448626243.309082,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-05,24.91130593996723,967835648.0,1809855725.224609,450858696.782715,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-06,25.02373020145649,967835648.0,1809855725.224609,452893413.71582,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-07,25.313819979626217,913309696.0,1809855725.224609,458143620.174316,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-08,24.86809809365788,913309696.0,1809855725.224609,450076697.102539,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-09,24.930160469096048,913309696.0,1809855725.224609,451199936.557617,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-10,25.15029327616936,913309696.0,1809855725.224609,455184022.769531,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-11,25.34572611874006,913309696.0,1809855725.224609,458721075.259766,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-12,25.60506973228751,913309696.0,1809855725.224609,463414820.497559,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-13,25.85683081800956,913309696.0,1809855725.224609,467971332.921387,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-14,26.15530406483842,913309696.0,1809855725.224609,473373268.067383,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-15,26.45499696568276,913309696.0,1809855725.224609,478797277.191406,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-16,26.6706802175962,913309696.0,1809855725.224609,482700832.874512,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-17,27.153854139921457,913309696.0,1809855725.224609,491445583.770508,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-18,27.538836343126427,913309696.0,1809855725.224609,498413206.216309,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-19,27.835460338939065,913309696.0,1809855725.224609,503781672.586914,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-20,28.17473750918295,913309696.0,1809855725.224609,509922099.876953,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-21,28.541793168517923,923795456.0,1809855725.224609,516565277.742188,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-22,28.758183077538988,923795456.0,1809855725.224609,520481622.899414,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-23,28.827401494184187,923795456.0,1809855725.224609,521734376.375977,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-24,28.871154941028507,923795456.0,1809855725.224609,522526250.638672,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-25,28.938553881076263,923795456.0,1809855725.224609,523746074.213867,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-26,28.91293428223728,923795456.0,1809855725.224609,523282396.4375,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-27,28.921205944650776,923795456.0,1809855725.224609,523432101.593262,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-28,29.321575033629223,923795456.0,1809855725.224609,530678204.472168,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-29,29.334156671436773,923795456.0,1809855725.224609,530905913.964355,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-30,29.77536931967264,923795456.0,1809855725.224609,538891226.338867,Array2
20231121131239,Storage Pool,StoragePool001,2023-03-31,29.629555367092667,923795456.0,1809855725.224609,536252204.169922,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-01,29.63859301389977,950009856.0,1809855725.224609,536415772.538086,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-02,29.5199036375475,950009856.0,1809855725.224609,534267666.064941,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-03,29.406914076876287,950009856.0,1809855725.224609,532222718.032227,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-04,29.857972107606777,950009856.0,1809855725.224609,540386217.625488,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-05,30.30619640595421,950009856.0,1809855725.224609,548498430.750977,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-06,30.896846236271063,950009856.0,1809855725.224609,559188340.520996,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-07,31.552944184267908,950009856.0,1809855725.224609,571062766.795898,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-08,31.67250208283463,966787072.0,1809855725.224609,573226592.268066,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-09,32.02026920715498,966787072.0,1809855725.224609,579520675.478027,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-10,32.3714519067614,966787072.0,1809855725.224609,585876575.672852,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-11,32.74923305135885,966787072.0,1809855725.224609,592713869.347168,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-12,32.872238534032434,966787072.0,1809855725.224609,594940091.117676,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-13,32.94563066283618,966787072.0,1809855725.224609,596268382.762695,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-14,32.89376544079963,966787072.0,1809855725.224609,595329697.072266,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-15,32.71914746131225,966787072.0,1809855725.224609,592169363.573242,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-16,32.458151705675995,966787072.0,1809855725.224609,587445716.947266,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-17,32.38521717579874,966787072.0,1809855725.224609,586125707.182617,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-18,32.40936476741309,966787072.0,1809855725.224609,586562743.751953,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-19,32.47146817863475,966787072.0,1809855725.224609,587686725.895508,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-20,32.33113857833687,966787072.0,1809855725.224609,585146962.590332,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-21,32.06635474677668,966787072.0,1809855725.224609,580354757.255371,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-22,32.088402092235306,966787072.0,1809855725.224609,580753782.399414,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-23,32.080490828132184,966787072.0,1809855725.224609,580610599.933106,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-24,32.10547955356625,966787072.0,1809855725.224609,581062859.811035,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-25,32.232108298871104,966787072.0,1809855725.224609,583354657.407715,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-26,32.437996074989314,966787072.0,1809855725.224609,587080929.111328,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-27,33.33629285880988,966787072.0,1809855725.224609,603338804.882813,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-28,33.537848786567224,966787072.0,1809855725.224609,606986676.380859,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-29,33.70277661992271,966787072.0,1809855725.224609,609971632.215332,Array2
20231121131239,Storage Pool,StoragePool001,2023-04-30,35.35316891496175,966787072.0,1809855725.224609,639841351.655762,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-01,35.463962760104415,966787072.0,1809855725.224609,641846560.405273,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-02,35.56879426580787,966787072.0,1809855725.224609,643743859.413086,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-03,35.54853896125769,966787072.0,1809855725.224609,643377267.624023,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-04,34.60330589272158,966787072.0,1809855725.224609,626269912.816406,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-05,34.7512656931693,966787072.0,1809855725.224609,628947771.73584,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-06,34.81081618440883,966787072.0,1809855725.224609,630025549.710938,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-07,34.829810189596145,966787072.0,1809855725.224609,630369313.80127,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-08,34.84706097574824,966787072.0,1809855725.224609,630681528.14209,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-09,34.86689918569569,966787072.0,1809855725.224609,631040571.120606,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-10,34.88170788028386,966787072.0,1809855725.224609,631308587.127441,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-11,34.70340930268605,966787072.0,1809855725.224609,628081640.112793,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-12,34.599405842256935,966787072.0,1809855725.224609,626199327.529785,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-13,34.7706123982859,966787072.0,1809855725.224609,629297919.186035,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-14,34.65896950662113,966787072.0,1809855725.224609,627277343.919434,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-15,34.55318669642811,966787072.0,1809855725.224609,625362827.672852,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-16,35.306633889488964,966787072.0,1809855725.224609,638999134.833008,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-17,35.3936809740222,966787072.0,1809855725.224609,640574561.476074,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-18,35.278751826205195,966787072.0,1809855725.224609,638494509.714356,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-19,35.271406509481814,975175680.0,1809855725.224609,638361570.079102,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-20,35.46672593699415,975175680.0,1809855725.224609,641896569.92041,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-21,35.661704796770564,975175680.0,1809855725.224609,645425405.977051,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-22,35.705893402583754,975175680.0,1809855725.224609,646225155.989258,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-23,35.865323427954195,975175680.0,1809855725.224609,649110609.431152,Array2
20231121131239,Storage Pool,StoragePool001,2023-05-24,35.87684117916402,975175680.0,1809855725.224609,649319064.11084,Array2
